TransactionId,Date,Category,Product,Region,Quantity,UnitPrice
T00491,2024-03-24,Sports,Net,West,6,1007.07
T00492,2024-09-26,Electronics,Monitor,West,3,590.68
T00493,2024-02-03,Clothing,Socks,East,4,1767.42
T00494,2024-10-10,Home,Mixer,West,7,1778.1
T00495,2024-07-14,Sports,Jersey,South,9,114.97
T00496,2024-05-11,Clothing,Jeans,North,6,1864.28
T00497,2024-02-06,Home,Mixer,South,8,501.07
T00498,2024-09-24,Home,Vacuum,West,3,1937.04
T00499,2024-11-14,Home,Toaster,West,2,1207.01
T00500,2024-10-07,Home,Lamp,North,6,431.8
T00501,2024-02-01,Home,Toaster,West,5,1656.87
T00502,2024-06-29,Home,Vacuum,North,4,1316.84
T00503,2024-06-13,Electronics,Headphones,South,10,731.49
T00504,2024-02-20,Electronics,Mouse,North,5,886.64
T00505,2024-07-22,Electronics,Monitor,East,3,284.83
T00506,2024-11-24,Clothing,T-Shirt,North,5,955.2
T00507,2024-04-11,Home,Lamp,West,1,1405.22
T00508,2024-07-30,Sports,Net,West,6,309.19
T00509,2024-12-23,Books,Comic,North,2,1934.39
T00510,2024-11-09,Electronics,Monitor,East,5,1053.3
T00511,2024-08-07,Sports,Racket,North,1,1937.7
T00512,2024-10-09,Sports,Net,West,1,928.12
T00513,2024-10-26,Clothing,Jeans,North,1,446.8
T00514,2024-05-23,Clothing,Socks,North,2,1345.01
T00515,2024-10-15,Electronics,Monitor,East,5,1405.61
T00516,2024-10-30,Books,Magazine,West,3,1131.6
T00517,2024-03-09,Electronics,Laptop,North,8,676.8
T00518,2024-11-28,Clothing,Socks,South,8,1297.15
T00519,2024-12-13,Home,Vacuum,West,3,50.77
T00520,2024-09-04,Clothing,T-Shirt,South,7,1497.53
T00521,2024-03-28,Clothing,Hat,West,1,485.0
T00522,2024-06-17,Sports,Net,South,1,242.41
T00523,2024-03-16,Sports,Jersey,South,5,591.51
T00524,2024-01-02,Books,Comic,South,9,1846.83
T00525,2024-11-12,Electronics,Keyboard,North,4,1796.13
T00526,2024-03-22,Electronics,Mouse,North,2,533.6
T00527,2024-11-16,Home,Mixer,South,2,859.62
T00528,2024-10-18,Sports,Net,West,5,193.15
T00529,2024-08-25,Sports,Ball,West,10,1261.3
T00530,2024-01-02,Clothing,T-Shirt,North,3,1106.71
T00531,2024-12-01,Home,Blender,East,9,1398.48
T00532,2024-06-24,Books,Novel,South,1,1998.35
T00533,2024-03-24,Clothing,Jeans,East,4,736.82
T00534,2024-12-01,Books,Cookbook,South,3,543.3
T00535,2024-09-26,Sports,Bat,North,5,1416.82
T00536,2024-11-18,Electronics,Mouse,West,10,1393.12
T00537,2024-02-12,Home,Mixer,East,10,1663.0
T00538,2024-07-23,Clothing,T-Shirt,North,3,994.18
T00539,2024-03-31,Books,Cookbook,South,8,1641.27
T00540,2024-11-04,Books,Comic,South,3,1961.8
T00541,2024-06-27,Clothing,Hat,South,6,149.64
T00542,2024-05-27,Home,Blender,East,9,979.63
T00543,2024-12-30,Sports,Ball,East,6,571.86
T00544,2024-03-17,Clothing,Hat,North,3,1375.41
T00545,2024-06-06,Electronics,Keyboard,South,1,170.84
T00546,2024-05-23,Sports,Bat,North,5,595.04
T00547,2024-03-05,Books,Cookbook,South,1,121.2
T00548,2024-01-28,Home,Vacuum,West,4,543.43
T00549,2024-05-29,Home,Toaster,North,4,951.65
T00550,2024-09-23,Sports,Bat,West,7,1837.13
T00551,2024-05-24,Electronics,Monitor,West,5,514.94
T00552,2024-02-10,Sports,Bat,North,1,1061.53
T00553,2024-06-07,Clothing,Jacket,South,2,1063.75
T00554,2024-06-09,Home,Vacuum,East,9,426.89
T00555,2024-12-23,Clothing,Jacket,South,2,36.56
T00556,2024-10-18,Sports,Net,East,3,1370.95
T00557,2024-03-11,Books,Magazine,West,1,246.01
T00558,2024-09-19,Books,Comic,West,8,1879.72
T00559,2024-02-15,Clothing,Hat,East,10,287.7
T00560,2024-12-01,Electronics,Keyboard,North,9,1074.24
T00561,2024-12-28,Books,Comic,West,5,1077.37
T00562,2024-11-18,Books,Cookbook,South,7,83.19
T00563,2024-10-02,Books,Comic,South,4,596.86
T00564,2024-04-12,Books,Textbook,North,4,483.06
T00565,2024-11-25,Sports,Bat,East,7,1187.51
T00566,2024-06-08,Home,Blender,North,5,802.68
T00567,2024-09-05,Sports,Bat,West,4,1723.46
T00568,2024-12-17,Home,Lamp,East,3,756.47
T00569,2024-03-08,Home,Blender,East,10,233.12
T00570,2024-11-14,Clothing,Jacket,South,4,1550.46
T00571,2024-09-29,Clothing,Jacket,West,8,998.01
T00572,2024-08-14,Sports,Ball,North,4,1754.7
T00573,2024-02-04,Books,Textbook,South,8,1669.02
T00574,2024-01-26,Books,Novel,East,7,1739.48
T00575,2024-12-23,Home,Toaster,North,4,1988.66
T00576,2024-12-15,Sports,Racket,North,6,145.84
T00577,2024-10-19,Home,Lamp,North,4,63.12
T00578,2024-10-10,Books,Textbook,North,8,733.88
T00579,2024-08-09,Clothing,T-Shirt,North,5,937.04
T00580,2024-02-15,Books,Magazine,North,5,1885.33
T00581,2024-04-25,Clothing,Jacket,West,1,1958.77
T00582,2024-10-15,Electronics,Monitor,North,5,803.32
T00583,2024-04-09,Clothing,Jacket,North,8,835.19
T00584,2024-10-17,Books,Magazine,South,1,325.55
T00585,2024-07-03,Clothing,Hat,South,9,616.55
T00586,2024-09-14,Home,Toaster,North,3,1449.68
T00587,2024-09-23,Home,Mixer,East,8,682.64
T00588,2024-11-19,Electronics,Laptop,West,9,574.47
T00589,2024-03-20,Sports,Jersey,North,4,1395.28
T00590,2024-09-11,Home,Mixer,South,2,233.48
T00591,2024-01-03,Sports,Bat,North,8,269.97
T00592,2024-08-19,Home,Mixer,South,8,401.38
T00593,2024-10-12,Sports,Net,North,6,29.92
T00594,2024-06-24,Sports,Bat,West,3,988.45
T00595,2024-01-29,Clothing,Jeans,West,7,1509.7
T00596,2024-01-08,Sports,Bat,North,7,628.6
T00597,2024-09-27,Electronics,Keyboard,East,2,1131.29
T00598,2024-12-15,Books,Cookbook,South,3,1725.0
T00599,2024-06-21,Electronics,Mouse,East,7,506.34
T00600,2024-10-26,Home,Lamp,North,8,451.03
T00601,2024-01-30,Books,Comic,South,9,1718.07
T00602,2024-09-25,Sports,Jersey,North,5,1244.52
T00603,2024-09-19,Home,Blender,North,8,984.16
T00604,2024-01-03,Electronics,Monitor,East,3,1878.6
T00605,2024-04-29,Clothing,Hat,West,1,1002.27
T00606,2024-10-22,Home,Lamp,East,4,795.18
T00607,2024-02-21,Books,Novel,South,9,285.02
T00608,2024-06-02,Sports,Jersey,South,5,1030.29
T00609,2024-03-10,Home,Blender,West,8,1568.82
T00610,2024-04-20,Electronics,Keyboard,South,8,1650.28
T00611,2024-05-22,Sports,Racket,North,10,1419.0
T00612,2024-07-15,Electronics,Laptop,South,5,1048.69
T00613,2024-10-11,Sports,Racket,South,1,39.56
T00614,2024-07-03,Clothing,T-Shirt,South,5,133.29
T00615,2024-07-22,Sports,Bat,South,1,1700.14
T00616,2024-09-21,Books,Textbook,East,10,1505.65
T00617,2024-09-10,Sports,Bat,North,7,1768.78
T00618,2024-02-19,Sports,Jersey,South,9,922.31
T00619,2024-02-03,Sports,Bat,West,2,1127.87
T00620,2024-11-11,Home,Toaster,West,10,655.77
T00621,2024-07-27,Electronics,Keyboard,North,9,1737.39
T00622,2024-01-07,Sports,Jersey,East,2,1426.46
T00623,2024-05-25,Books,Magazine,North,2,1516.2
T00624,2024-02-02,Clothing,T-Shirt,West,3,1112.03
T00625,2024-12-11,Sports,Ball,West,3,930.76
T00626,2024-08-27,Electronics,Monitor,West,1,1846.56
T00627,2024-01-28,Sports,Racket,North,9,1765.88
T00628,2024-09-05,Clothing,Jacket,West,3,1597.06
T00629,2024-02-08,Electronics,Mouse,West,10,258.35
T00630,2024-09-19,Clothing,Jeans,West,8,1229.49
T00631,2024-04-04,Home,Blender,South,5,1585.7
T00632,2024-05-15,Electronics,Headphones,North,3,128.41
T00633,2024-05-04,Books,Textbook,South,5,654.94
T00634,2024-05-15,Clothing,Jeans,East,3,30.25
T00635,2024-01-13,Electronics,Monitor,North,5,758.5
T00636,2024-12-09,Clothing,T-Shirt,West,10,318.89
T00637,2024-09-29,Home,Mixer,North,9,1641.75
T00638,2024-05-05,Home,Vacuum,South,1,1784.18
T00639,2024-01-05,Electronics,Keyboard,East,7,1484.6
T00640,2024-09-13,Home,Vacuum,North,3,1400.77
T00641,2024-02-24,Electronics,Mouse,North,8,229.89
T00642,2024-09-26,Electronics,Mouse,West,10,1648.46
T00643,2024-12-18,Books,Magazine,East,7,1246.34
T00644,2024-05-03,Sports,Jersey,East,8,1514.75
T00645,2024-03-20,Electronics,Keyboard,East,7,786.58
T00646,2024-03-14,Books,Cookbook,East,7,564.25
T00647,2024-06-25,Clothing,Hat,North,5,568.92
T00648,2024-10-27,Books,Novel,West,10,907.13
T00649,2024-08-16,Electronics,Laptop,South,3,1800.54
T00650,2024-04-20,Sports,Ball,North,7,1496.17
T00651,2024-09-27,Books,Magazine,East,1,1098.03
T00652,2024-10-15,Clothing,Hat,North,6,928.14
T00653,2024-03-10,Sports,Jersey,West,6,925.56
T00654,2024-07-30,Electronics,Laptop,East,5,515.61
T00655,2024-01-12,Clothing,Socks,East,7,209.36
T00656,2024-08-11,Books,Novel,North,2,1611.45
T00657,2024-12-11,Home,Blender,West,1,1105.53
T00658,2024-10-03,Electronics,Laptop,North,5,1683.31
T00659,2024-07-18,Books,Cookbook,West,7,421.71
T00660,2024-07-17,Electronics,Laptop,North,3,805.46
T00661,2024-08-04,Electronics,Monitor,North,3,417.35
T00662,2024-08-26,Clothing,Jeans,East,1,1404.48
T00663,2024-05-31,Electronics,Laptop,West,7,661.42
T00664,2024-12-17,Home,Vacuum,South,5,257.7
T00665,2024-05-05,Electronics,Monitor,North,2,809.64
T00666,2024-08-22,Clothing,Socks,South,10,544.5
T00667,2024-04-24,Home,Lamp,West,8,970.02
T00668,2024-05-29,Books,Comic,South,4,1642.9
T00669,2024-07-23,Books,Novel,North,4,1334.31
T00670,2024-05-06,Books,Comic,North,4,1276.8
T00671,2024-08-20,Home,Toaster,East,6,157.12
T00672,2024-02-16,Books,Novel,West,4,492.02
T00673,2024-07-23,Books,Novel,East,3,548.01
T00674,2024-12-26,Electronics,Headphones,North,8,1174.86
T00675,2024-08-05,Home,Blender,North,9,1483.8
T00676,2024-01-29,Sports,Net,North,10,73.71
T00677,2024-06-28,Sports,Racket,South,3,1130.39
T00678,2024-04-17,Clothing,Socks,South,2,1227.98
T00679,2024-10-14,Books,Textbook,South,1,883.79
T00680,2024-06-21,Home,Blender,South,4,548.63
T00681,2024-03-08,Sports,Bat,South,2,1398.58
T00682,2024-10-05,Sports,Bat,West,2,1980.09
T00683,2024-04-27,Clothing,Jacket,East,5,1382.64
T00684,2024-11-19,Electronics,Monitor,West,1,314.07
T00685,2024-11-07,Books,Magazine,South,4,769.9
T00686,2024-12-04,Home,Vacuum,South,3,823.63
T00687,2024-06-06,Books,Comic,South,5,498.31
T00688,2024-04-12,Electronics,Keyboard,West,5,591.13
T00689,2024-04-01,Clothing,Socks,East,5,1498.7
T00690,2024-04-13,Books,Cookbook,North,10,1693.54
T00691,2024-02-15,Sports,Jersey,North,3,677.63
T00692,2024-12-27,Sports,Ball,North,9,40.6
T00693,2024-06-23,Clothing,Jeans,South,2,872.55
T00694,2024-01-29,Electronics,Laptop,East,1,217.3
T00695,2024-11-21,Books,Textbook,West,7,1700.6
T00696,2024-01-21,Sports,Bat,West,10,1544.28
T00697,2024-03-28,Sports,Net,East,8,431.94
T00698,2024-08-01,Home,Blender,South,1,1864.11
T00699,2024-07-25,Home,Toaster,East,2,994.46
T00700,2024-06-28,Home,Toaster,East,7,193.17
T00701,2024-03-20,Home,Mixer,North,2,1381.47
T00702,2024-10-17,Books,Cookbook,West,1,927.45
T00703,2024-05-14,Sports,Bat,North,6,1083.38
T00704,2024-11-06,Books,Magazine,South,7,1240.66
T00705,2024-04-08,Electronics,Keyboard,East,5,1762.23
T00706,2024-05-11,Books,Novel,East,2,1617.14
T00707,2024-05-13,Books,Cookbook,North,4,1430.93
T00708,2024-01-02,Clothing,Socks,North,6,1725.21
T00709,2024-10-29,Electronics,Mouse,South,3,1529.26
T00710,2024-10-31,Clothing,T-Shirt,West,10,1700.39
T00711,2024-12-07,Electronics,Monitor,North,3,1440.8
T00712,2024-01-01,Clothing,Hat,South,6,1749.6
T00713,2024-04-13,Home,Lamp,North,9,1233.45
T00714,2024-02-26,Clothing,T-Shirt,East,6,530.57
T00715,2024-07-24,Clothing,Jeans,North,9,1707.03
T00716,2024-09-20,Books,Novel,North,1,672.25
T00717,2024-07-15,Sports,Net,North,9,1387.19
T00718,2024-04-10,Clothing,Socks,West,5,1524.33
T00719,2024-07-25,Home,Mixer,North,2,1980.02
T00720,2024-08-27,Electronics,Mouse,West,6,361.37
T00721,2024-07-13,Books,Magazine,East,6,326.02
T00722,2024-06-12,Home,Lamp,East,8,1927.34
T00723,2024-01-13,Sports,Jersey,North,2,854.6
T00724,2024-07-19,Clothing,Hat,West,5,1130.26
T00725,2024-06-28,Books,Comic,South,9,1245.28
T00726,2024-06-23,Electronics,Mouse,East,8,399.95
T00727,2024-12-31,Clothing,Jeans,North,2,1514.96
T00728,2024-11-02,Home,Vacuum,East,5,340.43
T00729,2024-10-02,Electronics,Monitor,West,7,1462.59
T00730,2024-01-01,Sports,Jersey,South,1,268.51
T00731,2024-05-13,Sports,Ball,North,10,1549.88
T00732,2024-02-25,Clothing,Hat,South,5,80.97
T00733,2024-06-16,Sports,Net,South,2,465.93
T00734,2024-09-16,Home,Blender,West,4,1818.04
T00735,2024-04-27,Home,Blender,North,7,1446.78
T00736,2024-12-07,Books,Textbook,West,7,1059.48
T00737,2024-07-27,Electronics,Headphones,South,9,429.22
T00738,2024-12-18,Sports,Net,North,8,1901.8
T00739,2024-12-01,Home,Mixer,West,6,969.35
T00740,2024-12-26,Electronics,Mouse,South,8,16.91
T00741,2024-09-19,Electronics,Laptop,West,3,733.33
T00742,2024-03-11,Home,Lamp,East,2,691.57
T00743,2024-08-11,Clothing,Socks,North,5,558.75
T00744,2024-09-30,Clothing,Socks,South,7,346.14
T00745,2024-09-21,Sports,Net,East,6,516.0
T00746,2024-06-10,Clothing,Hat,West,7,1467.97
T00747,2024-02-03,Electronics,Keyboard,East,7,1880.27
T00748,2024-09-10,Electronics,Mouse,East,8,1492.9
T00749,2024-05-01,Clothing,Jacket,North,10,799.86
T00750,2024-10-17,Home,Vacuum,North,8,1896.77
T00751,2024-08-17,Home,Mixer,North,1,1438.83
T00752,2024-03-19,Clothing,T-Shirt,South,7,876.55
T00753,2024-01-22,Sports,Net,West,2,226.89
T00754,2024-03-13,Books,Comic,North,4,1770.66
T00755,2024-02-01,Electronics,Headphones,West,3,1401.45
T00756,2024-12-14,Books,Magazine,South,8,1992.23
T00757,2024-09-17,Clothing,T-Shirt,West,9,1532.42
T00758,2024-10-22,Books,Comic,West,3,764.85
T00759,2024-01-05,Books,Novel,North,1,1504.93
T00760,2024-01-11,Clothing,Socks,North,10,504.6
T00761,2024-02-10,Home,Blender,South,4,1720.28
T00762,2024-11-23,Home,Vacuum,East,9,464.88
T00763,2024-10-09,Clothing,Jacket,East,10,1060.85
T00764,2024-05-29,Sports,Ball,North,4,442.1
T00765,2024-11-02,Books,Magazine,North,10,1764.91
T00766,2024-07-25,Home,Vacuum,West,10,508.33
T00767,2024-10-19,Clothing,Jacket,North,2,1019.78
T00768,2024-11-25,Sports,Net,West,1,800.05
T00769,2024-04-08,Sports,Net,East,7,619.38
T00770,2024-03-10,Home,Lamp,North,1,1589.39
T00771,2024-08-08,Books,Magazine,West,5,85.55
T00772,2024-06-05,Sports,Jersey,North,8,698.63
T00773,2024-11-02,Sports,Bat,East,7,145.83
T00774,2024-03-22,Home,Mixer,West,7,1427.15
T00775,2024-02-06,Sports,Ball,East,1,912.76
T00776,2024-11-05,Sports,Racket,South,5,1462.45
T00777,2024-11-17,Books,Magazine,East,1,840.93
T00778,2024-01-22,Home,Blender,East,10,1359.76
T00779,2024-04-30,Sports,Jersey,West,7,626.35
T00780,2024-03-15,Home,Vacuum,East,4,21.22
T00781,2024-10-19,Sports,Bat,South,9,608.88
T00782,2024-04-28,Electronics,Mouse,North,6,1014.5
T00783,2024-11-09,Sports,Racket,East,4,1890.85
T00784,2024-12-22,Electronics,Laptop,North,3,1481.39
T00785,2024-12-20,Books,Novel,South,7,1609.79
T00786,2024-11-23,Electronics,Mouse,West,6,225.28
T00787,2024-11-13,Clothing,Jacket,South,2,928.7
T00788,2024-09-02,Clothing,Jacket,East,1,570.68
T00789,2024-09-05,Home,Lamp,West,9,709.73
T00790,2024-05-25,Home,Vacuum,West,9,1110.39
T00791,2024-08-20,Books,Comic,North,1,368.1
T00792,2024-01-24,Electronics,Keyboard,North,6,1244.06
T00793,2024-10-24,Electronics,Mouse,West,9,364.04
T00794,2024-01-08,Clothing,Jeans,North,8,781.91
T00795,2024-12-24,Books,Cookbook,South,3,1145.21
T00796,2024-06-10,Books,Textbook,West,5,947.96
T00797,2024-12-28,Clothing,Jeans,North,1,734.3
T00798,2024-07-01,Electronics,Headphones,West,5,42.14
T00799,2024-04-10,Books,Magazine,East,3,214.32
T00800,2024-04-25,Sports,Net,West,6,1938.88
T00801,2024-02-27,Books,Magazine,East,7,1949.24
T00802,2024-01-26,Home,Toaster,East,1,45.58
T00803,2024-07-09,Sports,Ball,South,6,1020.18
T00804,2024-03-14,Clothing,Jeans,South,7,1061.13
T00805,2024-10-23,Electronics,Monitor,North,3,220.73
T00806,2024-06-21,Electronics,Mouse,South,1,70.13
T00807,2024-02-01,Home,Lamp,North,7,37.42
T00808,2024-12-31,Electronics,Laptop,South,3,1311.62
T00809,2024-09-12,Home,Vacuum,North,2,1527.62
T00810,2024-07-28,Home,Lamp,South,5,1960.25
T00811,2024-01-21,Clothing,Hat,North,2,1275.66
T00812,2024-08-23,Books,Magazine,East,1,1712.79
T00813,2024-05-23,Clothing,Jacket,South,10,714.14
T00814,2024-01-06,Clothing,Jeans,East,6,1672.25
T00815,2024-07-19,Home,Lamp,East,9,1786.79
T00816,2024-09-13,Clothing,Jeans,East,3,676.96
T00817,2024-11-03,Sports,Bat,East,9,1984.04
T00818,2024-04-02,Clothing,Jeans,East,7,1513.34
T00819,2024-03-15,Books,Novel,North,3,1445.07
T00820,2024-08-14,Sports,Jersey,West,1,1054.36
T00821,2024-07-22,Books,Comic,South,6,1060.74
T00822,2024-06-02,Clothing,Hat,North,6,333.41
T00823,2024-09-30,Clothing,Socks,North,6,702.74
T00824,2024-05-18,Home,Lamp,South,1,56.67
T00825,2024-09-14,Books,Comic,East,6,577.56
T00826,2024-12-25,Home,Lamp,East,4,405.52
T00827,2024-03-10,Sports,Bat,North,9,1787.84
T00828,2024-03-29,Books,Cookbook,West,2,1693.7
T00829,2024-10-04,Books,Cookbook,West,9,1787.25
T00830,2024-02-20,Clothing,T-Shirt,West,6,1085.17
T00831,2024-02-22,Books,Comic,West,3,1041.87
T00832,2024-04-11,Electronics,Headphones,East,8,1592.47
T00833,2024-08-11,Electronics,Laptop,South,5,1122.09
T00834,2024-06-27,Sports,Net,East,6,74.31
T00835,2024-09-30,Electronics,Mouse,South,1,1116.4
T00836,2024-05-28,Books,Textbook,West,3,1599.96
T00837,2024-02-20,Electronics,Keyboard,East,6,54.22
T00838,2024-03-25,Home,Lamp,West,5,1082.53
T00839,2024-06-24,Sports,Bat,North,1,1608.09
T00840,2024-10-24,Electronics,Headphones,South,7,1905.89
T00841,2024-01-06,Sports,Net,East,7,755.02
T00842,2024-06-06,Sports,Racket,East,8,1453.25
T00843,2024-05-13,Books,Magazine,South,9,339.48
T00844,2024-03-16,Books,Comic,South,4,472.1
T00845,2024-01-09,Sports,Ball,North,3,1064.67
T00846,2024-11-16,Clothing,Jacket,West,1,1069.4
T00847,2024-10-12,Electronics,Keyboard,South,2,41.47
T00848,2024-06-08,Electronics,Laptop,West,4,1026.67
T00849,2024-10-28,Electronics,Keyboard,West,7,474.36
T00850,2024-06-18,Home,Lamp,West,1,1101.27
T00851,2024-07-22,Home,Lamp,North,7,1360.48
T00852,2024-08-13,Clothing,Jeans,East,6,1891.16
T00853,2024-05-13,Sports,Ball,South,5,1250.49
T00854,2024-09-30,Home,Toaster,North,2,1582.8
T00855,2024-03-16,Books,Novel,North,8,493.97
T00856,2024-01-28,Home,Toaster,South,7,1081.1
T00857,2024-05-18,Clothing,Socks,West,4,1357.87
T00858,2024-03-24,Clothing,Socks,East,4,876.89
T00859,2024-01-13,Home,Toaster,North,5,1581.17
T00860,2024-01-19,Clothing,Socks,North,9,1670.74
T00861,2024-12-30,Sports,Jersey,East,3,1438.24
T00862,2024-06-19,Books,Cookbook,North,8,744.55
T00863,2024-08-06,Home,Toaster,North,1,50.65
T00864,2024-03-10,Clothing,T-Shirt,South,10,285.96
T00865,2024-02-16,Sports,Bat,South,9,751.0
T00866,2024-11-01,Clothing,Hat,East,10,1045.51
T00867,2024-07-29,Home,Mixer,West,2,1649.64
T00868,2024-07-17,Electronics,Keyboard,North,4,234.79
T00869,2024-03-11,Clothing,T-Shirt,South,6,926.06
T00870,2024-03-07,Books,Comic,West,10,959.17
T00871,2024-08-13,Electronics,Headphones,South,6,1366.21
T00872,2024-06-10,Electronics,Headphones,East,3,927.14
T00873,2024-10-26,Home,Vacuum,South,8,952.08
T00874,2024-07-10,Electronics,Laptop,North,7,1103.51
T00875,2024-03-22,Electronics,Monitor,South,7,325.08
T00876,2024-07-22,Home,Vacuum,West,3,373.61
T00877,2024-01-14,Home,Mixer,East,10,477.55
T00878,2024-04-09,Books,Textbook,North,7,1344.37
T00879,2024-10-28,Home,Mixer,North,9,1128.29
T00880,2024-03-13,Home,Toaster,South,2,1679.19
T00881,2024-08-21,Electronics,Headphones,North,8,1831.45
T00882,2024-04-15,Books,Novel,North,9,1353.22
T00883,2024-02-06,Sports,Net,West,6,1572.7
T00884,2024-04-15,Sports,Jersey,West,7,178.79
T00885,2024-09-13,Clothing,Socks,North,10,895.38
T00886,2024-01-24,Electronics,Headphones,North,10,887.64
T00887,2024-05-16,Sports,Net,South,3,1778.26
T00888,2024-09-26,Books,Cookbook,South,6,1428.7
T00889,2024-04-06,Sports,Racket,South,2,1834.76
T00890,2024-10-31,Books,Comic,North,1,527.53
T00891,2024-03-21,Books,Magazine,East,2,568.28
T00892,2024-10-25,Books,Novel,South,10,1533.19
T00893,2024-09-09,Electronics,Monitor,North,5,1533.79
T00894,2024-02-29,Books,Magazine,North,4,1151.67
T00895,2024-10-13,Home,Lamp,East,7,879.96
T00896,2024-06-30,Home,Blender,East,2,105.61
T00897,2024-06-01,Clothing,Jacket,North,2,220.0
T00898,2024-02-01,Sports,Racket,South,2,746.65
T00899,2024-09-29,Home,Mixer,North,8,1726.73
T00900,2024-02-22,Electronics,Headphones,East,9,1501.39
T00901,2024-05-31,Home,Toaster,West,5,1638.08
T00902,2024-09-24,Sports,Bat,North,9,1966.42
T00903,2024-06-12,Sports,Jersey,East,4,1472.76
T00904,2024-02-12,Clothing,Socks,West,10,643.49
T00905,2024-01-27,Books,Cookbook,South,2,554.29
T00906,2024-06-30,Books,Comic,West,6,1674.91
T00907,2024-07-28,Electronics,Mouse,East,9,1391.35
T00908,2024-09-10,Clothing,Jeans,South,5,1852.14
T00909,2024-12-02,Clothing,Jeans,North,1,1003.22
T00910,2024-11-23,Sports,Jersey,North,7,1900.17
T00911,2024-07-31,Electronics,Headphones,North,4,1243.35
T00912,2024-11-29,Books,Comic,East,5,126.86
T00913,2024-01-23,Books,Magazine,West,10,1503.34
T00914,2024-02-12,Sports,Net,South,5,208.75
T00915,2024-10-30,Sports,Ball,East,2,1651.88
T00916,2024-08-14,Sports,Jersey,North,5,1005.55
T00917,2024-10-04,Electronics,Headphones,East,7,1900.48
T00918,2024-12-25,Sports,Jersey,East,2,366.41
T00919,2024-10-13,Clothing,Hat,South,4,314.99
T00920,2024-02-02,Books,Magazine,North,2,738.89
T00921,2024-01-26,Clothing,Jeans,South,2,1059.65
T00922,2024-12-28,Clothing,Jacket,North,4,643.27
T00923,2024-01-04,Electronics,Keyboard,South,3,1899.46
T00924,2024-12-15,Books,Magazine,North,4,48.12
T00925,2024-01-01,Books,Textbook,West,4,1115.39
T00926,2024-06-22,Clothing,Jeans,East,8,981.73
T00927,2024-07-03,Electronics,Monitor,East,9,1204.08
T00928,2024-05-02,Home,Vacuum,West,9,799.19
T00929,2024-09-21,Books,Cookbook,South,1,794.92
T00930,2024-07-30,Electronics,Mouse,North,2,1597.96
T00931,2024-08-07,Home,Lamp,West,4,1784.53
T00932,2024-04-01,Electronics,Headphones,East,5,393.84
T00933,2024-08-15,Clothing,Jeans,North,1,727.46
T00934,2024-09-12,Clothing,T-Shirt,South,4,481.48
T00935,2024-07-18,Home,Blender,South,5,1803.23
T00936,2024-02-09,Home,Blender,South,1,800.71
T00937,2024-12-30,Books,Textbook,North,8,1028.8
T00938,2024-10-01,Sports,Racket,West,2,1980.19
T00939,2024-02-19,Sports,Ball,North,6,762.06
T00940,2024-07-24,Sports,Bat,North,6,1289.65
T00941,2024-07-19,Clothing,Jacket,South,2,695.35
T00942,2024-02-05,Home,Vacuum,West,9,850.14
T00943,2024-11-30,Sports,Net,South,4,411.88
T00944,2024-04-27,Electronics,Headphones,North,9,1672.74
